Airfoil
1.000000  	0.000000  
0.999753  	0.000342  
0.999013  	0.000767  
0.997781  	0.001361  
0.996057  	0.002120  
0.993844  	0.003040  
0.991144  	0.004119  
0.987958  	0.005351  
0.984292  	0.006732  
0.980147  	0.008258  
0.975528  	0.009921  
0.970440  	0.011717  
0.964888  	0.013640  
0.958877  	0.015684  
0.952414  	0.017842  
0.945503  	0.020111  
0.938153  	0.022483  
0.930371  	0.024953  
0.922164  	0.027517  
0.913540  	0.030170  
0.904508  	0.032908  
0.895078  	0.035726  
0.885257  	0.038622  
0.875056  	0.041591  
0.864484  	0.044631  
0.853553  	0.047739  
0.842274  	0.050913  
0.830656  	0.054150  
0.818712  	0.057447  
0.806454  	0.060804  
0.793893  	0.064217  
0.781042  	0.067683  
0.767913  	0.071199  
0.754521  	0.074762  
0.740877  	0.078367  
0.726995  	0.082011  
0.712890  	0.085686  
0.698574  	0.089388  
0.684062  	0.093109  
0.669369  	0.096841  
0.654508  	0.100575  
0.639496  	0.104301  
0.624345  	0.108008  
0.609072  	0.111684  
0.593691  	0.115316  
0.578217  	0.118890  
0.562667  	0.122391  
0.547054  	0.125806  
0.531395  	0.129116  
0.515705  	0.132307  
0.500000  	0.135361  
0.484295  	0.138261  
0.468605  	0.140991  
0.452946  	0.143534  
0.437333  	0.145873  
0.421783  	0.147992  
0.406309  	0.149876  
0.390928  	0.151511  
0.375655  	0.152883  
0.360504  	0.153979  
0.345492  	0.154790  
0.330631  	0.155304  
0.315938  	0.155515  
0.301426  	0.155416  
0.287110  	0.155002  
0.273005  	0.154271  
0.259123  	0.153220  
0.245479  	0.151852  
0.232087  	0.150168  
0.218958  	0.148172  
0.206107  	0.145871  
0.193546  	0.143271  
0.181288  	0.140382  
0.169344  	0.137214  
0.157726  	0.133777  
0.146447  	0.130086  
0.135516  	0.126152  
0.124944  	0.121990  
0.114743  	0.117615  
0.104922  	0.113041  
0.095492  	0.108284  
0.086460  	0.103358  
0.077836  	0.098279  
0.069629  	0.093061  
0.061847  	0.087719  
0.054497  	0.082266  
0.047586  	0.076715  
0.041123  	0.071078  
0.035112  	0.065366  
0.029560  	0.059591  
0.024472  	0.053761  
0.019853  	0.047886  
0.015708  	0.041972  
0.012042  	0.036027  
0.008856  	0.030058  
0.006156  	0.024068  
0.003943  	0.018063  
0.002219  	0.012048  
0.000987  	0.006026  
0.000247  	0.000000  
0.000000  	-0.005976 
0.000247  	-0.011968 
0.000987  	-0.017992 
0.002219  	-0.024061 
0.003943  	-0.030190 
0.006156  	-0.036389 
0.008856  	-0.042668 
0.012042  	-0.049032 
0.015708  	-0.055485 
0.019853  	-0.062028 
0.024472  	-0.068657 
0.029560  	-0.075365 
0.035112  	-0.082142 
0.041123  	-0.088974 
0.047586  	-0.095842 
0.054497  	-0.102726 
0.061847  	-0.109601 
0.069629  	-0.116439 
0.077836  	-0.123210 
0.086460  	-0.129881 
0.095492  	-0.136415 
0.104922  	-0.142778 
0.114743  	-0.148930 
0.124944  	-0.154833 
0.135516  	-0.160448 
0.146447  	-0.165737 
0.157726  	-0.170663 
0.169344  	-0.175188 
0.181288  	-0.179280 
0.193546  	-0.182905 
0.206107  	-0.186036 
0.218958  	-0.188646 
0.232087  	-0.190713 
0.245479  	-0.192219 
0.259123  	-0.193150 
0.273005  	-0.193497 
0.287110  	-0.193255 
0.301426  	-0.192424 
0.315938  	-0.191009 
0.330631  	-0.189019 
0.345492  	-0.186468 
0.360504  	-0.183374 
0.375655  	-0.179761 
0.390928  	-0.175655 
0.406309  	-0.171087 
0.421783  	-0.166090 
0.437333  	-0.160703 
0.452946  	-0.154963 
0.468605  	-0.148913 
0.484295  	-0.142596 
0.500000  	-0.136055 
0.515705  	-0.129337 
0.531395  	-0.122486 
0.547054  	-0.115547 
0.562667  	-0.108565 
0.578217  	-0.101582 
0.593691  	-0.094641 
0.609072  	-0.087780 
0.624345  	-0.081038 
0.639496  	-0.074448 
0.654508  	-0.068044 
0.669369  	-0.061853 
0.684062  	-0.055902 
0.698574  	-0.050213 
0.712890  	-0.044805 
0.726995  	-0.039693 
0.740877  	-0.034891 
0.754521  	-0.030406 
0.767913  	-0.026244 
0.781042  	-0.022408 
0.793893  	-0.018897 
0.806454  	-0.015707 
0.818712  	-0.012832 
0.830656  	-0.010264 
0.842274  	-0.007992 
0.853553  	-0.006004 
0.864484  	-0.004285 
0.875056  	-0.002819 
0.885257  	-0.001590 
0.895078  	-0.000580 
0.904508  	0.000229  
0.913540  	0.000857  
0.922164  	0.001321  
0.930371  	0.001641  
0.938153  	0.001835  
0.945503  	0.001922  
0.952414  	0.001919  
0.958877  	0.001843  
0.964888  	0.001711  
0.970440  	0.001537  
0.975528  	0.001335  
0.980147  	0.001119  
0.984292  	0.000901  
0.987958  	0.000690  
0.991144  	0.000495  
0.993844  	0.000326  
0.996057  	0.000187  
0.997781  	0.000084  
0.999013  	0.000021  
1.000000  	0.000000  
