Airfoil
1.000000  	0.000000  
0.999753  	0.000256  
0.999013  	0.000576  
0.997781  	0.001023  
0.996057  	0.001599  
0.993844  	0.002302  
0.991144  	0.003132  
0.987958  	0.004090  
0.984292  	0.005175  
0.980147  	0.006386  
0.975528  	0.007723  
0.970440  	0.009185  
0.964888  	0.010771  
0.958877  	0.012481  
0.952414  	0.014312  
0.945503  	0.016262  
0.938153  	0.018331  
0.930371  	0.020515  
0.922164  	0.022812  
0.913540  	0.025218  
0.904508  	0.027730  
0.895078  	0.030343  
0.885257  	0.033053  
0.875056  	0.035855  
0.864484  	0.038743  
0.853553  	0.041710  
0.842274  	0.044750  
0.830656  	0.047855  
0.818712  	0.051017  
0.806454  	0.054228  
0.793893  	0.057477  
0.781042  	0.060755  
0.767913  	0.064052  
0.754521  	0.067357  
0.740877  	0.070658  
0.726995  	0.073944  
0.712890  	0.077202  
0.698574  	0.080419  
0.684062  	0.083583  
0.669369  	0.086681  
0.654508  	0.089700  
0.639496  	0.092626  
0.624345  	0.095447  
0.609072  	0.098149  
0.593691  	0.100719  
0.578217  	0.103147  
0.562667  	0.105418  
0.547054  	0.107522  
0.531395  	0.109449  
0.515705  	0.111187  
0.500000  	0.112728  
0.484295  	0.114063  
0.468605  	0.115185  
0.452946  	0.116087  
0.437333  	0.116764  
0.421783  	0.117212  
0.406309  	0.117427  
0.390928  	0.117409  
0.375655  	0.117155  
0.360504  	0.116668  
0.345492  	0.115948  
0.330631  	0.115000  
0.315938  	0.113827  
0.301426  	0.112436  
0.287110  	0.110832  
0.273005  	0.109024  
0.259123  	0.107021  
0.245479  	0.104832  
0.232087  	0.102467  
0.218958  	0.099938  
0.206107  	0.097256  
0.193546  	0.094434  
0.181288  	0.091485  
0.169344  	0.088420  
0.157726  	0.085253  
0.146447  	0.081997  
0.135516  	0.078664  
0.124944  	0.075267  
0.114743  	0.071817  
0.104922  	0.068326  
0.095492  	0.064806  
0.086460  	0.061265  
0.077836  	0.057713  
0.069629  	0.054160  
0.061847  	0.050611  
0.054497  	0.047074  
0.047586  	0.043554  
0.041123  	0.040055  
0.035112  	0.036581  
0.029560  	0.033133  
0.024472  	0.029715  
0.019853  	0.026324  
0.015708  	0.022962  
0.012042  	0.019626  
0.008856  	0.016315  
0.006156  	0.013025  
0.003943  	0.009752  
0.002219  	0.006494  
0.000987  	0.003244  
0.000247  	0.000000  
0.000000  	-0.002701 
0.000247  	-0.005394 
0.000987  	-0.008074 
0.002219  	-0.010732 
0.003943  	-0.013364 
0.006156  	-0.015961 
0.008856  	-0.018518 
0.012042  	-0.021031 
0.015708  	-0.023492 
0.019853  	-0.025898 
0.024472  	-0.028245 
0.029560  	-0.030529 
0.035112  	-0.032746 
0.041123  	-0.034894 
0.047586  	-0.036971 
0.054497  	-0.038973 
0.061847  	-0.040901 
0.069629  	-0.042753 
0.077836  	-0.044528 
0.086460  	-0.046224 
0.095492  	-0.047842 
0.104922  	-0.049380 
0.114743  	-0.050838 
0.124944  	-0.052215 
0.135516  	-0.053511 
0.146447  	-0.054723 
0.157726  	-0.055850 
0.169344  	-0.056891 
0.181288  	-0.057844 
0.193546  	-0.058706 
0.206107  	-0.059473 
0.218958  	-0.060144 
0.232087  	-0.060714 
0.245479  	-0.061179 
0.259123  	-0.061536 
0.273005  	-0.061779 
0.287110  	-0.061906 
0.301426  	-0.061911 
0.315938  	-0.061789 
0.330631  	-0.061538 
0.345492  	-0.061153 
0.360504  	-0.060631 
0.375655  	-0.059969 
0.390928  	-0.059166 
0.406309  	-0.058219 
0.421783  	-0.057128 
0.437333  	-0.055895 
0.452946  	-0.054520 
0.468605  	-0.053008 
0.484295  	-0.051361 
0.500000  	-0.049585 
0.515705  	-0.047687 
0.531395  	-0.045675 
0.547054  	-0.043558 
0.562667  	-0.041346 
0.578217  	-0.039051 
0.593691  	-0.036686 
0.609072  	-0.034264 
0.624345  	-0.031800 
0.639496  	-0.029308 
0.654508  	-0.026805 
0.669369  	-0.024306 
0.684062  	-0.021828 
0.698574  	-0.019386 
0.712890  	-0.016997 
0.726995  	-0.014676 
0.740877  	-0.012437 
0.754521  	-0.010295 
0.767913  	-0.008263 
0.781042  	-0.006352 
0.793893  	-0.004572 
0.806454  	-0.002933 
0.818712  	-0.001441 
0.830656  	-0.000103 
0.842274  	0.001079  
0.853553  	0.002103  
0.864484  	0.002968  
0.875056  	0.003678  
0.885257  	0.004235  
0.895078  	0.004646  
0.904508  	0.004917  
0.913540  	0.005059  
0.922164  	0.005081  
0.930371  	0.004994  
0.938153  	0.004813  
0.945503  	0.004550  
0.952414  	0.004219  
0.958877  	0.003835  
0.964888  	0.003414  
0.970440  	0.002969  
0.975528  	0.002516  
0.980147  	0.002068  
0.984292  	0.001638  
0.987958  	0.001239  
0.991144  	0.000881  
0.993844  	0.000575  
0.996057  	0.000329  
0.997781  	0.000148  
0.999013  	0.000037  
1.000000  	0.000000  
