Airfoil
1.000000  	0.000000  
0.999753  	0.000291  
0.999013  	0.000654  
0.997781  	0.001161  
0.996057  	0.001811  
0.993844  	0.002602  
0.991144  	0.003531  
0.987958  	0.004597  
0.984292  	0.005797  
0.980147  	0.007129  
0.975528  	0.008589  
0.970440  	0.010173  
0.964888  	0.011879  
0.958877  	0.013703  
0.952414  	0.015641  
0.945503  	0.017689  
0.938153  	0.019843  
0.930371  	0.022100  
0.922164  	0.024456  
0.913540  	0.026906  
0.904508  	0.029445  
0.895078  	0.032071  
0.885257  	0.034777  
0.875056  	0.037561  
0.864484  	0.040416  
0.853553  	0.043339  
0.842274  	0.046324  
0.830656  	0.049365  
0.818712  	0.052457  
0.806454  	0.055595  
0.793893  	0.058770  
0.781042  	0.061978  
0.767913  	0.065210  
0.754521  	0.068458  
0.740877  	0.071715  
0.726995  	0.074972  
0.712890  	0.078218  
0.698574  	0.081445  
0.684062  	0.084642  
0.669369  	0.087798  
0.654508  	0.090901  
0.639496  	0.093940  
0.624345  	0.096903  
0.609072  	0.099776  
0.593691  	0.102548  
0.578217  	0.105204  
0.562667  	0.107733  
0.547054  	0.110121  
0.531395  	0.112355  
0.515705  	0.114423  
0.500000  	0.116312  
0.484295  	0.118011  
0.468605  	0.119510  
0.452946  	0.120797  
0.437333  	0.121864  
0.421783  	0.122702  
0.406309  	0.123303  
0.390928  	0.123663  
0.375655  	0.123776  
0.360504  	0.123638  
0.345492  	0.123249  
0.330631  	0.122607  
0.315938  	0.121714  
0.301426  	0.120573  
0.287110  	0.119186  
0.273005  	0.117560  
0.259123  	0.115702  
0.245479  	0.113620  
0.232087  	0.111324  
0.218958  	0.108824  
0.206107  	0.106133  
0.193546  	0.103262  
0.181288  	0.100226  
0.169344  	0.097038  
0.157726  	0.093713  
0.146447  	0.090266  
0.135516  	0.086711  
0.124944  	0.083065  
0.114743  	0.079341  
0.104922  	0.075553  
0.095492  	0.071715  
0.086460  	0.067841  
0.077836  	0.063942  
0.069629  	0.060029  
0.061847  	0.056113  
0.054497  	0.052202  
0.047586  	0.048304  
0.041123  	0.044426  
0.035112  	0.040572  
0.029560  	0.036746  
0.024472  	0.032951  
0.019853  	0.029188  
0.015708  	0.025456  
0.012042  	0.021755  
0.008856  	0.018081  
0.006156  	0.014433  
0.003943  	0.010806  
0.002219  	0.007194  
0.000987  	0.003594  
0.000247  	0.000000  
0.000000  	-0.003079 
0.000247  	-0.006159 
0.000987  	-0.009241 
0.002219  	-0.012326 
0.003943  	-0.015415 
0.006156  	-0.018508 
0.008856  	-0.021603 
0.012042  	-0.024702 
0.015708  	-0.027801 
0.019853  	-0.030900 
0.024472  	-0.033995 
0.029560  	-0.037083 
0.035112  	-0.040159 
0.041123  	-0.043218 
0.047586  	-0.046254 
0.054497  	-0.049261 
0.061847  	-0.052230 
0.069629  	-0.055154 
0.077836  	-0.058022 
0.086460  	-0.060826 
0.095492  	-0.063554 
0.104922  	-0.066196 
0.114743  	-0.068740 
0.124944  	-0.071174 
0.135516  	-0.073486 
0.146447  	-0.075664 
0.157726  	-0.077696 
0.169344  	-0.079569 
0.181288  	-0.081271 
0.193546  	-0.082791 
0.206107  	-0.084119 
0.218958  	-0.085242 
0.232087  	-0.086152 
0.245479  	-0.086841 
0.259123  	-0.087300 
0.273005  	-0.087523 
0.287110  	-0.087505 
0.301426  	-0.087242 
0.315938  	-0.086732 
0.330631  	-0.085974 
0.345492  	-0.084969 
0.360504  	-0.083719 
0.375655  	-0.082229 
0.390928  	-0.080504 
0.406309  	-0.078552 
0.421783  	-0.076383 
0.437333  	-0.074007 
0.452946  	-0.071437 
0.468605  	-0.068687 
0.484295  	-0.065773 
0.500000  	-0.062711 
0.515705  	-0.059519 
0.531395  	-0.056216 
0.547054  	-0.052822 
0.562667  	-0.049357 
0.578217  	-0.045844 
0.593691  	-0.042302 
0.609072  	-0.038754 
0.624345  	-0.035220 
0.639496  	-0.031723 
0.654508  	-0.028283 
0.669369  	-0.024920 
0.684062  	-0.021653 
0.698574  	-0.018500 
0.712890  	-0.015479 
0.726995  	-0.012604 
0.740877  	-0.009890 
0.754521  	-0.007349 
0.767913  	-0.004992 
0.781042  	-0.002827 
0.793893  	-0.000860 
0.806454  	0.000904  
0.818712  	0.002461  
0.830656  	0.003813  
0.842274  	0.004960  
0.853553  	0.005905  
0.864484  	0.006656  
0.875056  	0.007218  
0.885257  	0.007602  
0.895078  	0.007818  
0.904508  	0.007878  
0.913540  	0.007796  
0.922164  	0.007586  
0.930371  	0.007265  
0.938153  	0.006849  
0.945503  	0.006354  
0.952414  	0.005798  
0.958877  	0.005199  
0.964888  	0.004572  
0.970440  	0.003935  
0.975528  	0.003305  
0.980147  	0.002695  
0.984292  	0.002121  
0.987958  	0.001595  
0.991144  	0.001130  
0.993844  	0.000735  
0.996057  	0.000418  
0.997781  	0.000188  
0.999013  	0.000047  
1.000000  	0.000000  
